message_content,prelabel,label,cleaned_text,has_caps,has_phone,is_kiswahili_sheng
"Dear Customer,  Reply with1 to set shukran ya Rab by nasheed as your Skiza Tune.   Reply with2 to set Dua heaven by Sheikh omar as your Skiza Tune.  Relive historic moments with Skiza. Dial *811*4#  to set Today In History tunes.",2: High-risk scam,scam,dear customer reply set nasheed tune reply set dua heaven sheikh omar tune relive historic moment dial set today history tune,True,False,False
"🔥Pata data ya bure 50 MB 📶, tuma YES na uweze kulipa\nHeshima 🤝 huundwa",0: Legit (Low-risk),legit,pata datum bure tuma yes uweze kulipa heshima huundwa,True,False,True
"CONGRATULATION 254757547986!!\n\nTUMEKUPA 50 FREE SPINS  equivalent na 350,000  KWA \nAVIATOR &CASINOS GRAB YOUR BONUSES  NOW\n\nRegister>wekelea.com",2: High-risk scam,scam,congratulation tumekupa free spin equivalent kwa aviator casino grab bonus register,True,False,False
"UberEats: 30% off McFrys 1/4 Chicken🐤 & Mugg & Bean sandwiches🥪 - Today! 25% off your top stores, 30% off Java 1/4 Chicken🍗 on Thurs & more deals.T&C's apply\n",2: High-risk scam,scam,ubereat mcfry chicken mugg bean sandwich today store java chicken thur deal apply,True,False,False
"Christa, in a few taps you could make Ksh 270 an hour with rides in Nairobi. Activate your account today.* t.uber.com/lJ8929 Reply STOP 2 to +1 415-237-0403 to unsubscribe",2: High-risk scam,scam,tap ksh hour ride nairobi activate account today reply stop unsubscribe,True,False,False
Thank you for subscribing to Citron Games. To enjoy the service visit https://bit.ly/4adI6B4. Thank You!,2: High-risk scam,scam,thank subscribe citron game enjoy service visit thank,True,False,False
0x99bB559743d87eA685F651E3F62C606b08159653  The code of the binance contract with kelp.,0: Legit (Low-risk),legit,code binance contract kelp,True,False,False
"The Lord is my strength and my defense; he has\nbecome my salvation, Psalms 118:14, Reply with\n44 to spread this message of Encouragement.\nTo entertain your callers with blessed is the one\nwho takes refuge in the LORD"" dial *811*608#""",0: Legit (Low-risk),legit,lord strength defense salvation psalm reply spread message encouragement entertain caller bless take refuge lord dial,True,False,False
"Dear Customer, Reply with  1 to set Sema Nami by Solomon Mkubwa as your Skiza Tune.  Reply with  2 to set Huniachiia by SALAF as your Skiza Tune.  Relive historic moments with Skiza, dial *811*4# to set Today In History tunes. To stop receiving these messages reply with STOP",0: Legit (Low-risk),legit,dear customer reply set sema nami tune reply set huniachiia salaf tune relive historic moment dial set today history tune stop receive message reply stop,True,False,False
"Pole sana, hiyo message imekuja kwako kimakosa. Nakuomba uifute kwa vile iko na siri zangu za benki na za biashara nami nikifika mombasa na nipate mali yangu ikiwa salama nitakuzawadi kwa uaminifu wako Waitwa nani? Sms Or Call 0739909702",0: Legit (Low-risk),legit,hiyo message imekuja uifute kwa vile iko siri zangu benki biashara nami nikifika mombasa nipate mali yangu ikiwa salama waitwa,True,False,True
"Samahani kwa kutuma message kwako kimakosa,nilikuwa namtumia agent wangu oliver nikakoshea number kwa uangalifu wa barabarani. Nakuomba usionyeshe mtu yeyote kwa kuwa naeza poteza mali ya thamana ikionekana na mtu muhalifu.Nakuahidi nikifika nipate mzigo wangu salama nitarudisha shukran kwako.Wewe waitwa nani?",0: Legit (Low-risk),legit,samahani kwa nilikuwa namtumia agent wangu number kwa uangalifu barabarani usionyeshe mtu yeyote naeza poteza mali mtu muhalifu nakuahidi nikifika nipate mzigo wangu salama wewe waitwa nani,True,False,True
"You still have KSh 9153.12 commission in your account which is about to expire, please log in to withdraw it! Rush here \nhttps://pesaspin.com/U0\n",2: High-risk scam,scam,ksh commission account expire log withdraw rush,True,False,False
Job lost everything he had and in the end God gave him double of what he had. This year has been difficult but the reward is coming. Give hope to your callers with this message today,0: Legit (Low-risk),legit,job lose end god give double year difficult reward come hope caller message today,True,False,False
"New users only! Get bonus up to KSH 35,000 on first deposit. Deposit & Win Big now! https://rebrand.ly/playsimbasl1024",2: High-risk scam,scam,new user bonus ksh deposit deposit win big,True,False,False
"Milan, your wealth funds have arrived, and the balance remains: 2185609.00 KES Sh. Account number: uu5659 Password: yy99568 Access link:  hhhsr.com",2: High-risk scam,scam,milan wealth fund arrive balance remain ke account number password access link,True,False,False
"KCB VOOMA \nDear client you now QUALIFY for a loan Sms loan 0753705237        from \n10,000\n20,000\n50,000\n100,000. 21% saving required call.  0208001009.",2: High-risk scam,scam,dear client qualify loan sms loan save require,True,False,False
You have successfully cancelled the subscription service 24574_News_Alert_Ksh6_Per_Day Thank you.,0: Legit (Low-risk),legit,successfully cancel subscription service thank,True,False,False
"Congratulations, you got a job opportunity of 30000 KES per day, click: https://url09.top/b/NdVSpoEk2277",2: High-risk scam,scam,congratulation get job opportunity ke day click,True,False,False
Dont worry,0: Legit (Low-risk),legit,worry,True,False,False
"CONGRATULATIONS!\n\nTUMEKUPEA FREEBET PALE ODIBETS!\n\nREGISTER NOW, CLAIM YOUR FREEBET AND WIN BIG!!\n\nGET YOUR FREEBET: https://odibets.com/freebet\n\nSTOP*456*9*5#",2: High-risk scam,scam,congratulation tumekupea freebet pale odibet register claim freebet win big freebet stop,True,False,False
"Dear Tenant,rent payment is now via BUY GOODS TILL 4536810(PAYLINK SYSTEMS)due to issues with our account. PAY ON TIME No other payment accepted.\nBy Management.",2: High-risk scam,scam,dear tenant rent payment buy good till paylink system issue account pay time payment accept management,True,False,False
"Captain! BONUS UNAYO na Pia kuna 7 milli worth of FREE BETS pale SportPesa Aviator!\n\nMake It Count, grab share yako NOW!\n\nhttps://spp.ke/AVIATORB\n\nSTOP*456*9*5#",2: High-risk scam,scam,captain bonus unayo pia kuna milli worth free bet pale sportpesa aviator count grab share yako stop,True,False,False
"From Nivea, Cantu, Dove, etc. Valid till 28.02. Shop now bit.ly/43fcXx9 STOP*456*9*5#1-Hour Flash Sale is Live! 800/= OFF until 9 PM! Use code 800BOB on non-discounted items except diapers. ",2: High-risk scam,scam,nivea cantu dove etc valid till shop bit stop hour flash sale live use code non discount item diaper,True,False,False
"Greetings,\nTo achieve full infrastructural development on the ongoing construction of roads & sewer line, continuity is key to avoid having stalled projects. Am capable of delivering another 400kms. Also additional classrooms, equal distribution of bursaries to needy students, improved security, social hall & public park in every ward,vote Mercy Wanjiku Gakuya for MP Kasarani.\nMama wa maendeleo.Chama ni jubilee.9/8/2022\nSTOP *456*9*5#",0: Legit (Low-risk),legit,greeting achieve infrastructural development ongoing construction road sewer line continuity key avoid have stall project capable deliver additional classroom equal distribution bursary needy student improve security social hall public park ward vote mercy wanjiku gakuya kasarani mama stop,True,False,False
"SC28LR5J2Y  Confirmed.You have received Ksh3,250.00 from ABDI SHAKUR on 2/3/24.New M-PESA balance is Ksh.(LOCKED).Register  M-PESA till for free today .",2: High-risk scam,scam,confirm receive abdi shakur new pesa balance ksh lock register pesa till free today,True,False,False
"BIG WIN ALERT!\nUnlock KES 10,000 in Freebets on Aviator VIP.\nBet KES 300 now and claim your winnings\n\nStake now: https://www.aviatorpesa.ke/ STOP *456*9*5#",2: High-risk scam,scam,big win alert unlock kes freebet aviator vip bet kes claim winning stake stop,True,False,False
"Nimechoka na mateso 😣, nimechoka na taabu 😣. Baba Mungu 🙏, naja kwako. Nibariki kila siku 🙏. Amina. 🙏. Bonyeza *875*347# Baraka za Mungu. Jibu na 2 ili Kueneza neno. Jibu STOP kutopokea jumbe hizi.",0: Legit (Low-risk),legit,nimechoka mateso nimechoka taabu baba mungu naja kwako nibariki kila siku amina bonyeza baraka mungu jibu ili kueneza stop hizi,True,False,True
"Tukaribishe MWAKA MPYA PAMOJA. Kuna Shopping Ya 15,000 na CASH prizes Ya upto 1 MILLION. PARTICIPATE For FREE. BONYEZA*201# Ushinde. \nSTOP*456*9*5#",2: High-risk scam,scam,tukaribishe mwaka pamoja cash prize upto million participate free bonyeza ushinde stop,True,False,False
Morning kindly if in position lend me 10k will refund by 2pm pls,0: Legit (Low-risk),legit,morning kindly position lend refund pl,True,False,False
"If it was easy everybody would have do it👊💪Reply with 00 to subscribe. Dial *812*365# lenanthalaq as your skiza. To stop receiving this message reply, stop",0: Legit (Low-risk),legit,easy everybody reply subscribe dial lenanthalaq skiza stop receive message reply stop,True,False,False
Hi Madam SUSAN  ninakuomba unisajilishie hizo mizigo zangu ni container (3) tatu kutoka dubai password:64938 Ref No:2981126 kabla nifike.Ni ALEX JUMA.TZ,2: High-risk scam,scam,madam unisajilishie container tatu kutoka dubai password ref kabla nifike,True,False,True
"Dear Subscriber, you have successfully subscribed to 21869_ FunscafeGames_Kshs15_PerDay .To unsubscribe dial *456*20#",0: Legit (Low-risk),legit,dear subscriber successfully subscribe unsubscribe dial,True,False,False
Tuma kwa hii 0799848620,1: Moderate-risk scam,scam,empty,True,False,True
"juubet.com  Mambo imechemkaa!!. \nUsilalishe hii weekend, enjoy 30%+ on  payouts.\nMAMBO MOTO MOTO! \nJuubet, we pay out more. STOP *456*9*5#",2: High-risk scam,scam,mambo imechemkaa usilalishe hii weekend enjoy payout mambo moto moto juubet pay stop,True,False,True
"👌🙏Do not judge, or you too will be judged.  Matthew  7:1,\n Reply with 36 to set your Jambo card. Dial *836*5# to create your Jambo Card. To stop receiving these messages reply with stop.",0: Legit (Low-risk),legit,judge judge reply set jambo card dial create jambo card stop receive message reply stop,True,False,False
"CONGRATULATIONS TAO5D8LTFT confirmed You have received Ksh35,477.00 FROM WEKELEA B2C \n\nRegister> wekelea.com\n\nDEPOSIT,PLAY&WITHDRAW",2: High-risk scam,scam,congratulation confirm receive wekelea register deposit play withdraw,True,False,False
"Dear tenant ,,\nClear Your Rent Balances NOW  9th Sept 2024.\nAll rent payments should be paid to our DTB BANK account below .\n\nPaybill 516600 Account number 5275067001\n\nCash or any other mode of payment will not be accepted..Kindly Comply and pay on time \nRegards,,\nManagement.",2: High-risk scam,scam,dear tenant clear rent balance sept rent payment pay dtb bank account paybill account number cash mode payment accept kindly comply pay time regard management,True,False,False
FRIDAY CASH ALERT!!\n\nOVER 2K PLAYERS WANAPATA 15K-75K SAA HII\n\nUSICHELEWE CHEPKORIR HII NUMBER IKO\n\nINGIA> pepea.ke\nOFFER EXPIRES SOON!!,2: High-risk scam,scam,friday cash alert player wanapata saa hii usichelewe chepkorir hii number iko ingia pepea offer expire soon,True,False,False
"Dear Client,your shipment  G4SWBSCB0107745 , was successfully delivered to  MATULAI MUUMBI  on  2024-07-02 .To track click https://t.ly/3EGOQ , or android app: bit.ly/38a57qg .G4S Kenya Ltd.STOP*456*9*5*#.",2: High-risk scam,scam,dear client shipment successfully deliver matulai muumbi track click android app bit kenya ltd stop,True,False,False
",Asanti Mungu, kwa baraka zako zote. Kwa chakula, kwa afya na kwa familia. Moyo wangu umejaa shukran.Jibu na 30 ili kueneza baraka kwa wengine. Ili usipokee tena jumbe hizi, jibu STOP.",0: Legit (Low-risk),legit,kwa chakula kwa afya kwa familia umejaa ili kueneza wengine ili usipokee tena jumbe hizi jibu stop,True,False,True
"You shall love your neighbor as yourself, Mark 12:31. Reply with 10 to spread this message of encouragement. To entertain your callers with Be strong in the Lord and in his mighty power"" dial *811*809#""",0: Legit (Low-risk),legit,shall love neighbor mark reply spread message encouragement entertain caller strong lord mighty power dial,True,False,False
Congratulations You've won 956,1: Moderate-risk scam,scam,congratulation win,True,False,False
